trial	params_json	primary_metric	wall_seconds	status	error
193	{"replicate":192}	0.020436	0.002	ok	
194	{"replicate":193}	0.020585	0.002	ok	
195	{"replicate":194}	0.009149	0.002	ok	
196	{"replicate":195}	-0.000278	0.002	ok	
197	{"replicate":196}	0.016105	0.002	ok	
198	{"replicate":197}	0.016834	0.002	ok	
199	{"replicate":198}	0.002599	0.002	ok	
200	{"replicate":199}	0.012095	0.002	ok	
201	{"replicate":200}	0.008553	0.002	ok	
202	{"replicate":201}	0.016373	0.002	ok	
203	{"replicate":202}	0.004119	0.002	ok	
204	{"replicate":203}	0.010692	0.002	ok	
205	{"replicate":204}	0.015299	0.002	ok	
206	{"replicate":205}	0.021371	0.002	ok	
207	{"replicate":206}	0.003098	0.002	ok	
208	{"replicate":207}	0.021741	0.002	ok	
209	{"replicate":208}	0.005864	0.002	ok	
210	{"replicate":209}	0.023566	0.002	ok	
211	{"replicate":210}	0.014288	0.002	ok	
212	{"replicate":211}	0.010239	0.002	ok	
213	{"replicate":212}	0.010181	0.002	ok	
214	{"replicate":213}	0.031398	0.002	ok	
215	{"replicate":214}	0.021334	0.002	ok	
216	{"replicate":215}	0.018693	0.002	ok	
217	{"replicate":216}	0.009038	0.002	ok	
218	{"replicate":217}	0.006901	0.002	ok	
219	{"replicate":218}	0.012893	0.002	ok	
220	{"replicate":219}	0.019508	0.002	ok	
221	{"replicate":220}	0.000811	0.002	ok	
222	{"replicate":221}	0.001233	0.002	ok	
223	{"replicate":222}	0.008686	0.002	ok	
224	{"replicate":223}	0.012415	0.002	ok	
225	{"replicate":224}	0.020649	0.002	ok	
226	{"replicate":225}	0.010136	0.002	ok	
227	{"replicate":226}	0.013270	0.002	ok	
228	{"replicate":227}	0.018184	0.002	ok	
229	{"replicate":228}	0.006701	0.002	ok	
230	{"replicate":229}	0.010463	0.002	ok	
231	{"replicate":230}	0.018004	0.002	ok	
232	{"replicate":231}	0.011504	0.002	ok	
233	{"replicate":232}	0.011136	0.002	ok	
234	{"replicate":233}	0.018900	0.002	ok	
235	{"replicate":234}	0.003635	0.002	ok	
236	{"replicate":235}	0.005622	0.002	ok	
237	{"replicate":236}	-0.003384	0.002	ok	
238	{"replicate":237}	0.021595	0.002	ok	
239	{"replicate":238}	0.022873	0.002	ok	
240	{"replicate":239}	0.019917	0.002	ok	
241	{"replicate":240}	0.019257	0.002	ok	
242	{"replicate":241}	0.033536	0.002	ok	
243	{"replicate":242}	0.021436	0.002	ok	
244	{"replicate":243}	0.017990	0.002	ok	
245	{"replicate":244}	0.013254	0.002	ok	
