family	rung	repeat	fold	metric	value	note
anchor_lda4	12	3	2	val_accuracy	0.95	
anchor_lda4	12	3	2	val_f1	0.9523809523809523	
anchor_lda4	12	3	2	cal_intercept	-0.4987371419769948	
anchor_lda4	12	3	2	cal_slope	0.5549215665958944	
anchor_lda4	12	3	3	val_logloss	0.5287915764421897	
anchor_lda4	12	3	3	val_auc	0.9797979797979798	
anchor_lda4	12	3	3	val_pr_auc	0.9765432098765434	
anchor_lda4	12	3	3	val_accuracy	0.85	
anchor_lda4	12	3	3	val_f1	0.8571428571428571	
anchor_lda4	12	3	3	cal_intercept	-12.909278371253183	
anchor_lda4	12	3	3	cal_slope	3.618899745552346	
anchor_lda4	12	4	0	val_logloss	0.12795465693723318	
anchor_lda4	12	4	0	val_auc	1.0	
anchor_lda4	12	4	0	val_pr_auc	1.0000000000000002	
anchor_lda4	12	4	0	val_accuracy	1.0	
anchor_lda4	12	4	0	val_f1	1.0	
anchor_lda4	12	4	0	cal_intercept	2.0775146629438006	
anchor_lda4	12	4	0	cal_slope	16.14833823076322	
anchor_lda4	12	4	1	val_logloss	0.14541199222883525	
anchor_lda4	12	4	1	val_auc	0.99	
anchor_lda4	12	4	1	val_pr_auc	0.9909090909090909	
anchor_lda4	12	4	1	val_accuracy	0.95	
anchor_lda4	12	4	1	val_f1	0.9523809523809523	
anchor_lda4	12	4	1	cal_intercept	-0.8171380446317819	
anchor_lda4	12	4	1	cal_slope	0.4873649547261097	
anchor_lda4	12	4	2	val_logloss	0.43554375752741425	
anchor_lda4	12	4	2	val_auc	0.92	
anchor_lda4	12	4	2	val_pr_auc	0.9555555555555556	
anchor_lda4	12	4	2	val_accuracy	0.95	
anchor_lda4	12	4	2	val_f1	0.9473684210526315	
anchor_lda4	12	4	2	cal_intercept	0.552979850442953	
anchor_lda4	12	4	2	cal_slope	0.5038422360582531	
anchor_lda4	12	4	3	val_logloss	0.005968274420998217	
anchor_lda4	12	4	3	val_auc	1.0	
anchor_lda4	12	4	3	val_pr_auc	0.9999999999999999	
anchor_lda4	12	4	3	val_accuracy	1.0	
anchor_lda4	12	4	3	val_f1	1.0	
anchor_lda4	12	4	3	cal_intercept	-1.0514930584621618	
anchor_lda4	12	4	3	cal_slope	2.84161663159963	
anchor_lda4	12	5	0	val_logloss	0.12010612295310216	
anchor_lda4	12	5	0	val_auc	1.0	
anchor_lda4	12	5	0	val_pr_auc	0.9999999999999999	
anchor_lda4	12	5	0	val_accuracy	0.9	
anchor_lda4	12	5	0	val_f1	0.8888888888888888	
anchor_lda4	12	5	0	cal_intercept	9.317965908148922	
anchor_lda4	12	5	0	cal_slope	3.4139732495329236	
anchor_lda4	12	5	1	val_logloss	0.1853658908375146	
anchor_lda4	12	5	1	val_auc	1.0	
anchor_lda4	12	5	1	val_pr_auc	1.0	
anchor_lda4	12	5	1	val_accuracy	0.9	
anchor_lda4	12	5	1	val_f1	0.8888888888888888	
anchor_lda4	12	5	1	cal_intercept	16.685401247980508	
anchor_lda4	12	5	1	cal_slope	2.7427412505299933	
anchor_lda4	12	5	2	val_logloss	0.3001813982044098	
anchor_lda4	12	5	2	val_auc	0.9500000000000001	
anchor_lda4	12	5	2	val_pr_auc	0.9430122655122654	
anchor_lda4	12	5	2	val_accuracy	0.9	
anchor_lda4	12	5	2	val_f1	0.9	
anchor_lda4	12	5	2	cal_intercept	0.5297543059545458	
anchor_lda4	12	5	2	cal_slope	0.5460753361037307	
anchor_lda4	12	5	3	val_logloss	0.1060467392230569	
anchor_lda4	12	5	3	val_auc	0.9898989898989898	
anchor_lda4	12	5	3	val_pr_auc	0.9888888888888892	
anchor_lda4	12	5	3	val_accuracy	0.9	
anchor_lda4	12	5	3	val_f1	0.8888888888888888	
anchor_lda4	12	5	3	cal_intercept	-0.4505677676615151	
anchor_lda4	12	5	3	cal_slope	0.9369177517012622	
anchor_lda4	12	6	0	val_logloss	0.04580231702033408	
anchor_lda4	12	6	0	val_auc	1.0	
anchor_lda4	12	6	0	val_pr_auc	1.0	
anchor_lda4	12	6	0	val_accuracy	1.0	
anchor_lda4	12	6	0	val_f1	1.0	
anchor_lda4	12	6	0	cal_intercept	5.184799674354448	
anchor_lda4	12	6	0	cal_slope	6.243288997914078	
anchor_lda4	12	6	1	val_logloss	0.5730576377835059	
anchor_lda4	12	6	1	val_auc	0.9500000000000001	
anchor_lda4	12	6	1	val_pr_auc	0.9540404040404039	
anchor_lda4	12	6	1	val_accuracy	0.9	
anchor_lda4	12	6	1	val_f1	0.9090909090909091	
anchor_lda4	12	6	1	cal_intercept	-1.2397678293352496	
anchor_lda4	12	6	1	cal_slope	0.3766658790673904	
anchor_lda4	12	6	2	val_logloss	0.09880510614009362	
anchor_lda4	12	6	2	val_auc	1.0	
anchor_lda4	12	6	2	val_pr_auc	0.9999999999999999	
anchor_lda4	12	6	2	val_accuracy	1.0	
anchor_lda4	12	6	2	val_f1	1.0	
anchor_lda4	12	6	2	cal_intercept	3.840549673512953	
anchor_lda4	12	6	2	cal_slope	8.21658552091016	
anchor_lda4	12	6	3	val_logloss	2.2316414022049096	
anchor_lda4	12	6	3	val_auc	0.7200000000000001	
anchor_lda4	12	6	3	val_pr_auc	0.7919948107448107	
anchor_lda4	12	6	3	val_accuracy	0.75	
anchor_lda4	12	6	3	val_f1	0.7368421052631579	
anchor_lda4	12	6	3	cal_intercept	0.045334062843736596	
anchor_lda4	12	6	3	cal_slope	0.1001346623621169	
anchor_lda4	12	7	0	val_logloss	0.42344809213972195	
anchor_lda4	12	7	0	val_auc	0.98	
anchor_lda4	12	7	0	val_pr_auc	0.9809090909090908	
anchor_lda4	12	7	0	val_accuracy	0.95	
anchor_lda4	12	7	0	val_f1	0.9523809523809523	
anchor_lda4	12	7	0	cal_intercept	-0.9248356027556693	
anchor_lda4	12	7	0	cal_slope	0.3306248771538876	
anchor_lda4	12	7	1	val_logloss	0.054507599218517354	
anchor_lda4	12	7	1	val_auc	1.0	
anchor_lda4	12	7	1	val_pr_auc	0.9999999999999999	
anchor_lda4	12	7	1	val_accuracy	1.0	
anchor_lda4	12	7	1	val_f1	1.0	
anchor_lda4	12	7	1	cal_intercept	3.0288066219937146	
anchor_lda4	12	7	1	cal_slope	5.380046399199136	
anchor_lda4	12	7	2	val_logloss	0.6188082872516916	
anchor_lda4	12	7	2	val_auc	0.99	
anchor_lda4	12	7	2	val_pr_auc	0.9909090909090909	
anchor_lda4	12	7	2	val_accuracy	0.9	
anchor_lda4	12	7	2	val_f1	0.9090909090909091	
anchor_lda4	12	7	2	cal_intercept	-5.208480650691117	
anchor_lda4	12	7	2	cal_slope	0.7070893585203972	
anchor_lda4	12	7	3	val_logloss	1.4946576994273582	
anchor_lda4	12	7	3	val_auc	0.9494949494949494	
anchor_lda4	12	7	3	val_pr_auc	0.9376903960237295	
anchor_lda4	12	7	3	val_accuracy	0.8	
anchor_lda4	12	7	3	val_f1	0.75	
anchor_lda4	12	7	3	cal_intercept	0.7532322452354827	
anchor_lda4	12	7	3	cal_slope	0.18171379182368108	
anchor_lda4	12	8	0	val_logloss	0.0545095639433241	
anchor_lda4	12	8	0	val_auc	1.0	
anchor_lda4	12	8	0	val_pr_auc	0.9999999999999999	
anchor_lda4	12	8	0	val_accuracy	1.0	
anchor_lda4	12	8	0	val_f1	1.0	
anchor_lda4	12	8	0	cal_intercept	4.599077061733197	
anchor_lda4	12	8	0	cal_slope	5.17893442633158	
anchor_lda4	12	8	1	val_logloss	0.24141016607297824	
anchor_lda4	12	8	1	val_auc	0.98	
anchor_lda4	12	8	1	val_pr_auc	0.9809090909090908	
anchor_lda4	12	8	1	val_accuracy	0.9	
anchor_lda4	12	8	1	val_f1	0.8888888888888888	
anchor_lda4	12	8	1	cal_intercept	1.289381804563795	
anchor_lda4	12	8	1	cal_slope	1.388254667459711	
anchor_lda4	12	8	2	val_logloss	0.16254296238601243	
anchor_lda4	12	8	2	val_auc	0.9797979797979797	
anchor_lda4	12	8	2	val_pr_auc	0.9797979797979799	
anchor_lda4	12	8	2	val_accuracy	0.85	
anchor_lda4	12	8	2	val_f1	0.8421052631578947	
anchor_lda4	12	8	2	cal_intercept	-0.6701993093549046	
anchor_lda4	12	8	2	cal_slope	0.980423005417166	
anchor_lda4	12	8	3	val_logloss	0.2603063203760983	
anchor_lda4	12	8	3	val_auc	0.97	
anchor_lda4	12	8	3	val_pr_auc	0.9697979797979798	
anchor_lda4	12	8	3	val_accuracy	0.9	
anchor_lda4	12	8	3	val_f1	0.9	
anchor_lda4	12	8	3	cal_intercept	0.6735218200144125	
anchor_lda4	12	8	3	cal_slope	0.5032786995135416	
anchor_lda4	12	9	0	val_logloss	0.003564649835190413	
anchor_lda4	12	9	0	val_auc	1.0	
anchor_lda4	12	9	0	val_pr_auc	0.9999999999999999	
anchor_lda4	12	9	0	val_accuracy	1.0	
anchor_lda4	12	9	0	val_f1	1.0	
anchor_lda4	12	9	0	cal_intercept	-0.3689835560524475	
anchor_lda4	12	9	0	cal_slope	2.5724984454931556	
anchor_lda4	12	9	1	val_logloss	1.1088416037264115	
anchor_lda4	12	9	1	val_auc	0.8600000000000001	
anchor_lda4	12	9	1	val_pr_auc	0.8625396825396825	
anchor_lda4	12	9	1	val_accuracy	0.75	
anchor_lda4	12	9	1	val_f1	0.7619047619047619	
anchor_lda4	12	9	1	cal_intercept	-0.041101133336380345	
anchor_lda4	12	9	1	cal_slope	0.18960875120169202	
anchor_lda4	12	9	2	val_logloss	0.20624964296503698	
anchor_lda4	12	9	2	val_auc	0.99	
anchor_lda4	12	9	2	val_pr_auc	0.9909090909090909	
anchor_lda4	12	9	2	val_accuracy	0.95	
anchor_lda4	12	9	2	val_f1	0.9523809523809523	
anchor_lda4	12	9	2	cal_intercept	-0.8067277224587764	
anchor_lda4	12	9	2	cal_slope	0.5748582783719698	
anchor_lda4	12	9	3	val_logloss	0.0542982379566743	
anchor_lda4	12	9	3	val_auc	1.0	
anchor_lda4	12	9	3	val_pr_auc	1.0000000000000002	
anchor_lda4	12	9	3	val_accuracy	1.0	
anchor_lda4	12	9	3	val_f1	1.0	
anchor_lda4	12	9	3	cal_intercept	2.559074777375753	
anchor_lda4	12	9	3	cal_slope	15.097426456198656	
anchor_lda4	12	10	0	val_logloss	0.0619670199389474	
anchor_lda4	12	10	0	val_auc	1.0	
anchor_lda4	12	10	0	val_pr_auc	0.9999999999999999	
anchor_lda4	12	10	0	val_accuracy	0.95	
anchor_lda4	12	10	0	val_f1	0.9473684210526315	
anchor_lda4	12	10	0	cal_intercept	10.682330456459901	
anchor_lda4	12	10	0	cal_slope	2.029804012959403	
anchor_lda4	12	10	1	val_logloss	0.01797352749195939	
anchor_lda4	12	10	1	val_auc	1.0	
anchor_lda4	12	10	1	val_pr_auc	0.9999999999999999	
anchor_lda4	12	10	1	val_accuracy	1.0	
anchor_lda4	12	10	1	val_f1	1.0	
anchor_lda4	12	10	1	cal_intercept	-2.8385431438117115	
anchor_lda4	12	10	1	cal_slope	3.7849901696463766	
anchor_lda4	12	10	2	val_logloss	2.317098467987249	
anchor_lda4	12	10	2	val_auc	0.92	
anchor_lda4	12	10	2	val_pr_auc	0.9229292929292929	
anchor_lda4	12	10	2	val_accuracy	0.7	
anchor_lda4	12	10	2	val_f1	0.6666666666666666	
anchor_lda4	12	10	2	cal_intercept	0.4639323466793391	
anchor_lda4	12	10	2	cal_slope	0.12397398392721722	
anchor_lda4	12	10	3	val_logloss	1.1801416484920457	
anchor_lda4	12	10	3	val_auc	0.9393939393939394	
anchor_lda4	12	10	3	val_pr_auc	0.9361111111111113	
anchor_lda4	12	10	3	val_accuracy	0.85	
anchor_lda4	12	10	3	val_f1	0.8571428571428571	
anchor_lda4	12	10	3	cal_intercept	-1.7078996874068049	
anchor_lda4	12	10	3	cal_slope	0.28672340503805316	
anchor_lda4	8	1	0	val_logloss	1.1768426825240084	
anchor_lda4	8	1	0	val_auc	0.9797979797979798	
anchor_lda4	8	1	0	val_pr_auc	0.9765432098765432	
anchor_lda4	8	1	0	val_accuracy	0.85	
anchor_lda4	8	1	0	val_f1	0.8571428571428571	
anchor_lda4	8	1	0	cal_intercept	-19.9919767699845	
anchor_lda4	8	1	0	cal_slope	1.6061076602900164	
anchor_lda4	8	1	1	val_logloss	0.4305733307012338	
anchor_lda4	8	1	1	val_auc	0.99	
anchor_lda4	8	1	1	val_pr_auc	0.9909090909090909	
anchor_lda4	8	1	1	val_accuracy	0.85	
anchor_lda4	8	1	1	val_f1	0.8235294117647058	
anchor_lda4	8	1	1	cal_intercept	2.8448690438414497	
anchor_lda4	8	1	1	cal_slope	0.5953075192247451	
anchor_lda4	8	1	2	val_logloss	9.132915255286653e-06	
anchor_lda4	8	1	2	val_auc	1.0	
anchor_lda4	8	1	2	val_pr_auc	1.0	
anchor_lda4	8	1	2	val_accuracy	1.0	
anchor_lda4	8	1	2	val_f1	1.0	
anchor_lda4	8	1	2	cal_intercept	-1.0233891524284188e-18	
anchor_lda4	8	1	2	cal_slope	1.0	
anchor_lda4	8	1	3	val_logloss	0.025745506210853537	
anchor_lda4	8	1	3	val_auc	1.0	
anchor_lda4	8	1	3	val_pr_auc	0.9999999999999999	
anchor_lda4	8	1	3	val_accuracy	1.0	
anchor_lda4	8	1	3	val_f1	1.0	
anchor_lda4	8	1	3	cal_intercept	-4.639866706297123	
anchor_lda4	8	1	3	cal_slope	3.5401592593074387	
anchor_lda4	8	2	0	val_logloss	0.27384772682006553	
anchor_lda4	8	2	0	val_auc	1.0	
anchor_lda4	8	2	0	val_pr_auc	0.9999999999999999	
anchor_lda4	8	2	0	val_accuracy	0.85	
anchor_lda4	8	2	0	val_f1	0.8695652173913043	
anchor_lda4	8	2	0	cal_intercept	-196.94357204638115	
anchor_lda4	8	2	0	cal_slope	63.54359877148521	
anchor_lda4	8	2	1	val_logloss	0.8591599402696325	
anchor_lda4	8	2	1	val_auc	0.9090909090909091	
anchor_lda4	8	2	1	val_pr_auc	0.9353667392883078	
anchor_lda4	8	2	1	val_accuracy	0.85	
anchor_lda4	8	2	1	val_f1	0.8235294117647058	
anchor_lda4	8	2	1	cal_intercept	0.3280754101728718	
anchor_lda4	8	2	1	cal_slope	0.2070128950527531	
anchor_lda4	8	2	2	val_logloss	0.7232699381782103	
anchor_lda4	8	2	2	val_auc	0.97	
anchor_lda4	8	2	2	val_pr_auc	0.9697979797979798	
anchor_lda4	8	2	2	val_accuracy	0.9	
anchor_lda4	8	2	2	val_f1	0.9	
anchor_lda4	8	2	2	cal_intercept	-0.09875228715930452	
anchor_lda4	8	2	2	cal_slope	0.22872416430332082	
anchor_lda4	8	2	3	val_logloss	0.016898188832033586	
anchor_lda4	8	2	3	val_auc	1.0	
anchor_lda4	8	2	3	val_pr_auc	0.9999999999999999	
anchor_lda4	8	2	3	val_accuracy	1.0	
anchor_lda4	8	2	3	val_f1	1.0	
anchor_lda4	8	2	3	cal_intercept	-1.2756423855805759	
anchor_lda4	8	2	3	cal_slope	3.918940303787132	
anchor_lda4	8	3	0	val_logloss	0.06399803886945685	
anchor_lda4	8	3	0	val_auc	1.0	
anchor_lda4	8	3	0	val_pr_auc	0.9999999999999999	
anchor_lda4	8	3	0	val_accuracy	1.0	
anchor_lda4	8	3	0	val_f1	1.0	
anchor_lda4	8	3	0	cal_intercept	-1.5865166461546427	
anchor_lda4	8	3	0	cal_slope	7.531142406580657	
anchor_lda4	8	3	1	val_logloss	0.14960774680721298	
anchor_lda4	8	3	1	val_auc	0.99	
anchor_lda4	8	3	1	val_pr_auc	0.9909090909090909	
anchor_lda4	8	3	1	val_accuracy	0.95	
anchor_lda4	8	3	1	val_f1	0.9523809523809523	
anchor_lda4	8	3	1	cal_intercept	-0.19841411590485086	
anchor_lda4	8	3	1	cal_slope	0.9735645364453925	
anchor_lda4	8	3	2	val_logloss	1.9503853493089658	
anchor_lda4	8	3	2	val_auc	0.7899999999999999	
anchor_lda4	8	3	2	val_pr_auc	0.8722394220846232	
anchor_lda4	8	3	2	val_accuracy	0.85	
anchor_lda4	8	3	2	val_f1	0.8235294117647058	
anchor_lda4	8	3	2	cal_intercept	1.1759284794923952	
anchor_lda4	8	3	2	cal_slope	0.1919837658504586	
anchor_lda4	8	3	3	val_logloss	0.8769938683556979	
anchor_lda4	8	3	3	val_auc	0.9090909090909091	
anchor_lda4	8	3	3	val_pr_auc	0.9085858585858588	
anchor_lda4	8	3	3	val_accuracy	0.85	
anchor_lda4	8	3	3	val_f1	0.8571428571428571	
anchor_lda4	8	3	3	cal_intercept	-1.734565326856389	
anchor_lda4	8	3	3	cal_slope	0.4135610794456775	
anchor_lda4	8	4	0	val_logloss	2.70350027479084	
anchor_lda4	8	4	0	val_auc	0.8383838383838383	
anchor_lda4	8	4	0	val_pr_auc	0.810171261487051	
anchor_lda4	8	4	0	val_accuracy	0.8	
anchor_lda4	8	4	0	val_f1	0.75	
anchor_lda4	8	4	0	cal_intercept	0.30074246419536926	
anchor_lda4	8	4	0	cal_slope	0.11069197795073953	
anchor_lda4	8	4	1	val_logloss	0.09527943049821694	
anchor_lda4	8	4	1	val_auc	0.99	
anchor_lda4	8	4	1	val_pr_auc	0.990909090909091	
anchor_lda4	8	4	1	val_accuracy	0.95	
anchor_lda4	8	4	1	val_f1	0.9473684210526315	
anchor_lda4	8	4	1	cal_intercept	0.5714361401933417	
anchor_lda4	8	4	1	cal_slope	0.5295419541911752	
anchor_lda4	8	4	2	val_logloss	0.543243549947285	
anchor_lda4	8	4	2	val_auc	0.93	
anchor_lda4	8	4	2	val_pr_auc	0.9588235294117647	
anchor_lda4	8	4	2	val_accuracy	0.95	
anchor_lda4	8	4	2	val_f1	0.9473684210526315	
anchor_lda4	8	4	2	cal_intercept	0.7687672450800378	
anchor_lda4	8	4	2	cal_slope	0.3650740219169332	
anchor_lda4	8	4	3	val_logloss	0.00588355896073161	
anchor_lda4	8	4	3	val_auc	1.0	
anchor_lda4	8	4	3	val_pr_auc	0.9999999999999999	
anchor_lda4	8	4	3	val_accuracy	1.0	
anchor_lda4	8	4	3	val_f1	1.0	
anchor_lda4	8	4	3	cal_intercept	0.7368495416973109	
anchor_lda4	8	4	3	cal_slope	2.640056871654775	
anchor_lda4	8	5	0	val_logloss	0.16911067182427225	
anchor_lda4	8	5	0	val_auc	1.0	
anchor_lda4	8	5	0	val_pr_auc	0.9999999999999999	
anchor_lda4	8	5	0	val_accuracy	0.95	
anchor_lda4	8	5	0	val_f1	0.9473684210526315	
anchor_lda4	8	5	0	cal_intercept	25.770168090321743	
anchor_lda4	8	5	0	cal_slope	6.662045214704863	
anchor_lda4	8	5	1	val_logloss	0.19125993500688768	
anchor_lda4	8	5	1	val_auc	1.0	
anchor_lda4	8	5	1	val_pr_auc	1.0	
anchor_lda4	8	5	1	val_accuracy	0.9	
anchor_lda4	8	5	1	val_f1	0.8888888888888888	
anchor_lda4	8	5	1	cal_intercept	47.182981433322944	
anchor_lda4	8	5	1	cal_slope	17.721735586665016	
anchor_lda4	8	5	2	val_logloss	0.20689616190574062	
anchor_lda4	8	5	2	val_auc	0.97	
anchor_lda4	8	5	2	val_pr_auc	0.9697979797979798	
anchor_lda4	8	5	2	val_accuracy	0.9	
anchor_lda4	8	5	2	val_f1	0.9	
anchor_lda4	8	5	2	cal_intercept	0.1913578248599237	
anchor_lda4	8	5	2	cal_slope	0.9114964055189796	
anchor_lda4	8	5	3	val_logloss	0.17603179501429994	
anchor_lda4	8	5	3	val_auc	0.9898989898989898	
anchor_lda4	8	5	3	val_pr_auc	0.9888888888888892	
anchor_lda4	8	5	3	val_accuracy	0.95	
anchor_lda4	8	5	3	val_f1	0.9473684210526315	
anchor_lda4	8	5	3	cal_intercept	-1.0996648311474773	
anchor_lda4	8	5	3	cal_slope	0.5952921397076045	
anchor_lda4	8	6	0	val_logloss	0.03772879779307997	
anchor_lda4	8	6	0	val_auc	1.0	
anchor_lda4	8	6	0	val_pr_auc	1.0000000000000002	
anchor_lda4	8	6	0	val_accuracy	1.0	
anchor_lda4	8	6	0	val_f1	1.0	
anchor_lda4	8	6	0	cal_intercept	-0.7589796536560949	
anchor_lda4	8	6	0	cal_slope	5.156870777130214	
anchor_lda4	8	6	1	val_logloss	0.295901362759273	
anchor_lda4	8	6	1	val_auc	0.99	
anchor_lda4	8	6	1	val_pr_auc	0.9909090909090909	
anchor_lda4	8	6	1	val_accuracy	0.9	
anchor_lda4	8	6	1	val_f1	0.8888888888888888	
anchor_lda4	8	6	1	cal_intercept	3.0214592567741074	
anchor_lda4	8	6	1	cal_slope	0.9140502295226706	
anchor_lda4	8	6	2	val_logloss	1.8763929524904603	
anchor_lda4	8	6	2	val_auc	0.9099999999999999	
anchor_lda4	8	6	2	val_pr_auc	0.8923595848595848	
anchor_lda4	8	6	2	val_accuracy	0.7	
anchor_lda4	8	6	2	val_f1	0.625	
anchor_lda4	8	6	2	cal_intercept	1.1224591898645342	
anchor_lda4	8	6	2	cal_slope	0.18777466545916602	
anchor_lda4	8	6	3	val_logloss	1.1643483772618417	
anchor_lda4	8	6	3	val_auc	0.9	
anchor_lda4	8	6	3	val_pr_auc	0.9263888888888888	
anchor_lda4	8	6	3	val_accuracy	0.8	
anchor_lda4	8	6	3	val_f1	0.7777777777777778	
anchor_lda4	8	6	3	cal_intercept	1.1571509190111908	
anchor_lda4	8	6	3	cal_slope	0.2835993257236124	
anchor_lda4	8	7	0	val_logloss	0.31298777240008496	
anchor_lda4	8	7	0	val_auc	0.98	
anchor_lda4	8	7	0	val_pr_auc	0.9809090909090908	
anchor_lda4	8	7	0	val_accuracy	0.95	
anchor_lda4	8	7	0	val_f1	0.9523809523809523	
anchor_lda4	8	7	0	cal_intercept	-1.6775086875746894	
anchor_lda4	8	7	0	cal_slope	0.4848833041396677	
anchor_lda4	8	7	1	val_logloss	0.25674231450083995	
anchor_lda4	8	7	1	val_auc	0.96	
anchor_lda4	8	7	1	val_pr_auc	0.9714285714285714	
anchor_lda4	8	7	1	val_accuracy	0.9	
anchor_lda4	8	7	1	val_f1	0.8888888888888888	
anchor_lda4	8	7	1	cal_intercept	3.031549690555899	
anchor_lda4	8	7	1	cal_slope	1.6403254110757086	
anchor_lda4	8	7	2	val_logloss	0.7150621622598607	
anchor_lda4	8	7	2	val_auc	0.97	
anchor_lda4	8	7	2	val_pr_auc	0.9697979797979798	
anchor_lda4	8	7	2	val_accuracy	0.95	
anchor_lda4	8	7	2	val_f1	0.9523809523809523	
anchor_lda4	8	7	2	cal_intercept	-2.5365853413100563	
anchor_lda4	8	7	2	cal_slope	0.36036859053373543	
anchor_lda4	8	7	3	val_logloss	0.6300009762287266	
anchor_lda4	8	7	3	val_auc	0.9595959595959596	
anchor_lda4	8	7	3	val_pr_auc	0.9467813051146385	
anchor_lda4	8	7	3	val_accuracy	0.9	
anchor_lda4	8	7	3	val_f1	0.8888888888888888	
anchor_lda4	8	7	3	cal_intercept	0.6361504394067488	
anchor_lda4	8	7	3	cal_slope	0.27085707400209424	
anchor_lda4	8	8	0	val_logloss	0.41944307472392495	
anchor_lda4	8	8	0	val_auc	0.9400000000000001	
anchor_lda4	8	8	0	val_pr_auc	0.9429292929292928	
anchor_lda4	8	8	0	val_accuracy	0.8	
anchor_lda4	8	8	0	val_f1	0.75	
anchor_lda4	8	8	0	cal_intercept	1.4072883267932834	
anchor_lda4	8	8	0	cal_slope	0.5223163129458193	
anchor_lda4	8	8	1	val_logloss	0.4728047791665408	
anchor_lda4	8	8	1	val_auc	0.95	
anchor_lda4	8	8	1	val_pr_auc	0.9587412587412588	
anchor_lda4	8	8	1	val_accuracy	0.9	
anchor_lda4	8	8	1	val_f1	0.8888888888888888	
anchor_lda4	8	8	1	cal_intercept	1.2170647939869685	
anchor_lda4	8	8	1	cal_slope	0.4756705378037563	
anchor_lda4	8	8	2	val_logloss	0.349173539779922	
anchor_lda4	8	8	2	val_auc	0.9696969696969697	
anchor_lda4	8	8	2	val_pr_auc	0.9722222222222223	
anchor_lda4	8	8	2	val_accuracy	0.9	
anchor_lda4	8	8	2	val_f1	0.8888888888888888	
anchor_lda4	8	8	2	cal_intercept	0.1885633351600044	
anchor_lda4	8	8	2	cal_slope	0.4051687412177956	
anchor_lda4	8	8	3	val_logloss	2.075079116572172	
anchor_lda4	8	8	3	val_auc	0.8800000000000001	
anchor_lda4	8	8	3	val_pr_auc	0.8871031746031746	
anchor_lda4	8	8	3	val_accuracy	0.85	
anchor_lda4	8	8	3	val_f1	0.8421052631578947	
anchor_lda4	8	8	3	cal_intercept	0.34767762139162406	
anchor_lda4	8	8	3	cal_slope	0.12901534311600593	
anchor_lda4	8	9	0	val_logloss	1.5760654783807726	
anchor_lda4	8	9	0	val_auc	0.92	
anchor_lda4	8	9	0	val_pr_auc	0.9244444444444444	
anchor_lda4	8	9	0	val_accuracy	0.75	
anchor_lda4	8	9	0	val_f1	0.8	
anchor_lda4	8	9	0	cal_intercept	-1.4038408133279336	
anchor_lda4	8	9	0	cal_slope	0.2510501558496297	
anchor_lda4	8	9	1	val_logloss	3.9828499361812697	
anchor_lda4	8	9	1	val_auc	0.58	
anchor_lda4	8	9	1	val_pr_auc	0.7195588235294117	
anchor_lda4	8	9	1	val_accuracy	0.55	
anchor_lda4	8	9	1	val_f1	0.47058823529411764	
anchor_lda4	8	9	1	cal_intercept	0.29293904662067954	
anchor_lda4	8	9	1	cal_slope	0.05380098390342182	
anchor_lda4	8	9	2	val_logloss	1.120904064122316	
anchor_lda4	8	9	2	val_auc	0.93	
anchor_lda4	8	9	2	val_pr_auc	0.9484848484848485	
anchor_lda4	8	9	2	val_accuracy	0.9	
anchor_lda4	8	9	2	val_f1	0.8888888888888888	
anchor_lda4	8	9	2	cal_intercept	1.1320511071315216	
anchor_lda4	8	9	2	cal_slope	0.24081266495265402	
anchor_lda4	8	9	3	val_logloss	0.10660969961800189	
anchor_lda4	8	9	3	val_auc	1.0	
anchor_lda4	8	9	3	val_pr_auc	1.0000000000000002	
anchor_lda4	8	9	3	val_accuracy	0.95	
anchor_lda4	8	9	3	val_f1	0.9473684210526315	
anchor_lda4	8	9	3	cal_intercept	-10.936051856288318	
anchor_lda4	8	9	3	cal_slope	1.681070776366515	
anchor_lda4	8	10	0	val_logloss	0.8743814533495436	
anchor_lda4	8	10	0	val_auc	1.0	
anchor_lda4	8	10	0	val_pr_auc	0.9999999999999999	
anchor_lda4	8	10	0	val_accuracy	0.9	
anchor_lda4	8	10	0	val_f1	0.8888888888888888	
anchor_lda4	8	10	0	cal_intercept	48.8557863687063	
anchor_lda4	8	10	0	cal_slope	4.233768981087087	
anchor_lda4	8	10	1	val_logloss	2.7062603725546874	
anchor_lda4	8	10	1	val_auc	0.9299999999999999	
anchor_lda4	8	10	1	val_pr_auc	0.9351301476301477	
anchor_lda4	8	10	1	val_accuracy	0.75	
anchor_lda4	8	10	1	val_f1	0.7058823529411765	
anchor_lda4	8	10	1	cal_intercept	0.948137390645125	
anchor_lda4	8	10	1	cal_slope	0.13986549198282602	
anchor_lda4	8	10	2	val_logloss	1.5433004383488256	
anchor_lda4	8	10	2	val_auc	0.92	
anchor_lda4	8	10	2	val_pr_auc	0.9229292929292929	
anchor_lda4	8	10	2	val_accuracy	0.7	
anchor_lda4	8	10	2	val_f1	0.6666666666666666	
anchor_lda4	8	10	2	cal_intercept	0.5580237820855984	
anchor_lda4	8	10	2	cal_slope	0.16346969177961826	
anchor_lda4	8	10	3	val_logloss	0.7166272714695684	
anchor_lda4	8	10	3	val_auc	0.9595959595959596	
anchor_lda4	8	10	3	val_pr_auc	0.9575757575757577	
anchor_lda4	8	10	3	val_accuracy	0.85	
anchor_lda4	8	10	3	val_f1	0.8571428571428571	
anchor_lda4	8	10	3	cal_intercept	-1.7040501637355177	
