family	rung	repeat	fold	metric	value	note
lda_shrinkage	45	4	3	val_pr_auc	0.9999999999999999	
lda_shrinkage	45	4	3	val_accuracy	0.95	
lda_shrinkage	45	4	3	val_f1	0.9473684210526315	
lda_shrinkage	45	4	3	cal_intercept	22.113045562923404	
lda_shrinkage	45	4	3	cal_slope	26.736309034854393	
lda_shrinkage	45	5	0	val_logloss	0.02884701268002906	
lda_shrinkage	45	5	0	val_auc	1.0	
lda_shrinkage	45	5	0	val_pr_auc	0.9999999999999999	
lda_shrinkage	45	5	0	val_accuracy	1.0	
lda_shrinkage	45	5	0	val_f1	1.0	
lda_shrinkage	45	5	0	cal_intercept	1.9879987339843601	
lda_shrinkage	45	5	0	cal_slope	3.69240527088119	
lda_shrinkage	45	5	1	val_logloss	0.08568649929197812	
lda_shrinkage	45	5	1	val_auc	1.0	
lda_shrinkage	45	5	1	val_pr_auc	0.9999999999999999	
lda_shrinkage	45	5	1	val_accuracy	0.95	
lda_shrinkage	45	5	1	val_f1	0.9523809523809523	
lda_shrinkage	45	5	1	cal_intercept	-6.916603964448692	
lda_shrinkage	45	5	1	cal_slope	8.910690915390813	
lda_shrinkage	45	5	2	val_logloss	0.13220394034079813	
lda_shrinkage	45	5	2	val_auc	0.99	
lda_shrinkage	45	5	2	val_pr_auc	0.9909090909090909	
lda_shrinkage	45	5	2	val_accuracy	0.95	
lda_shrinkage	45	5	2	val_f1	0.9523809523809523	
lda_shrinkage	45	5	2	cal_intercept	-1.5813648032539283	
lda_shrinkage	45	5	2	cal_slope	2.2224305093036723	
lda_shrinkage	45	5	3	val_logloss	0.11526454931574952	
lda_shrinkage	45	5	3	val_auc	1.0	
lda_shrinkage	45	5	3	val_pr_auc	1.0000000000000002	
lda_shrinkage	45	5	3	val_accuracy	0.95	
lda_shrinkage	45	5	3	val_f1	0.9411764705882353	
lda_shrinkage	45	5	3	cal_intercept	9.245760753321266	
lda_shrinkage	45	5	3	cal_slope	4.652977017545276	
lda_shrinkage	45	6	0	val_logloss	0.03946513333460192	
lda_shrinkage	45	6	0	val_auc	1.0	
lda_shrinkage	45	6	0	val_pr_auc	1.0000000000000002	
lda_shrinkage	45	6	0	val_accuracy	1.0	
lda_shrinkage	45	6	0	val_f1	1.0	
lda_shrinkage	45	6	0	cal_intercept	-5.749321114718788	
lda_shrinkage	45	6	0	cal_slope	5.16066992828426	
lda_shrinkage	45	6	1	val_logloss	0.1966497835070344	
lda_shrinkage	45	6	1	val_auc	0.99	
lda_shrinkage	45	6	1	val_pr_auc	0.9909090909090909	
lda_shrinkage	45	6	1	val_accuracy	0.9	
lda_shrinkage	45	6	1	val_f1	0.9090909090909091	
lda_shrinkage	45	6	1	cal_intercept	-1.8888384420666098	
lda_shrinkage	45	6	1	cal_slope	1.1689887528359302	
lda_shrinkage	45	6	2	val_logloss	0.03505979024551322	
lda_shrinkage	45	6	2	val_auc	1.0	
lda_shrinkage	45	6	2	val_pr_auc	0.9999999999999999	
lda_shrinkage	45	6	2	val_accuracy	1.0	
lda_shrinkage	45	6	2	val_f1	1.0	
lda_shrinkage	45	6	2	cal_intercept	2.7678968580649865	
lda_shrinkage	45	6	2	cal_slope	3.892988123168408	
lda_shrinkage	45	6	3	val_logloss	0.1657879313721521	
lda_shrinkage	45	6	3	val_auc	0.98	
lda_shrinkage	45	6	3	val_pr_auc	0.9809090909090908	
lda_shrinkage	45	6	3	val_accuracy	0.9	
lda_shrinkage	45	6	3	val_f1	0.9	
lda_shrinkage	45	6	3	cal_intercept	0.5654865333840259	
lda_shrinkage	45	6	3	cal_slope	1.0770452881773243	
lda_shrinkage	45	7	0	val_logloss	0.11871048792185765	
lda_shrinkage	45	7	0	val_auc	1.0	
lda_shrinkage	45	7	0	val_pr_auc	0.9999999999999999	
lda_shrinkage	45	7	0	val_accuracy	0.95	
lda_shrinkage	45	7	0	val_f1	0.9523809523809523	
lda_shrinkage	45	7	0	cal_intercept	-69.22133717683187	
lda_shrinkage	45	7	0	cal_slope	45.163679478624196	
lda_shrinkage	45	7	1	val_logloss	0.09846747432136836	
lda_shrinkage	45	7	1	val_auc	1.0	
lda_shrinkage	45	7	1	val_pr_auc	0.9999999999999999	
lda_shrinkage	45	7	1	val_accuracy	0.9	
lda_shrinkage	45	7	1	val_f1	0.8888888888888888	
lda_shrinkage	45	7	1	cal_intercept	9.410352051373641	
lda_shrinkage	45	7	1	cal_slope	6.538448159859345	
lda_shrinkage	45	7	2	val_logloss	0.08173649942852215	
lda_shrinkage	45	7	2	val_auc	1.0	
lda_shrinkage	45	7	2	val_pr_auc	0.9999999999999999	
lda_shrinkage	45	7	2	val_accuracy	1.0	
lda_shrinkage	45	7	2	val_f1	1.0	
lda_shrinkage	45	7	2	cal_intercept	-4.145701803468802	
lda_shrinkage	45	7	2	cal_slope	10.624292636742549	
lda_shrinkage	45	7	3	val_logloss	0.06205041970724565	
lda_shrinkage	45	7	3	val_auc	1.0	
lda_shrinkage	45	7	3	val_pr_auc	1.0000000000000002	
lda_shrinkage	45	7	3	val_accuracy	1.0	
