trial	params_json	primary_metric	wall_seconds	status	error
189	{"family":"lda_shrinkage","fold":0,"repeat":8,"rung":12}	0.004262	0.004	ok	
190	{"family":"lda_shrinkage","fold":1,"repeat":8,"rung":12}	0.039395	0.004	ok	
191	{"family":"lda_shrinkage","fold":2,"repeat":8,"rung":12}	0.049883	0.003	ok	
192	{"family":"lda_shrinkage","fold":3,"repeat":8,"rung":12}	0.078824	0.004	ok	
193	{"family":"lda_shrinkage","fold":0,"repeat":9,"rung":12}	0.033690	0.004	ok	
194	{"family":"lda_shrinkage","fold":1,"repeat":9,"rung":12}	0.066284	0.004	ok	
195	{"family":"lda_shrinkage","fold":2,"repeat":9,"rung":12}	0.054592	0.003	ok	
196	{"family":"lda_shrinkage","fold":3,"repeat":9,"rung":12}	0.007091	0.003	ok	
197	{"family":"lda_shrinkage","fold":0,"repeat":10,"rung":12}	0.009486	0.003	ok	
198	{"family":"lda_shrinkage","fold":1,"repeat":10,"rung":12}	0.029378	0.004	ok	
199	{"family":"lda_shrinkage","fold":2,"repeat":10,"rung":12}	0.020373	0.004	ok	
200	{"family":"lda_shrinkage","fold":3,"repeat":10,"rung":12}	0.151909	0.003	ok	
201	{"family":"lda_shrinkage","fold":0,"repeat":1,"rung":8}	0.101011	0.003	ok	
202	{"family":"lda_shrinkage","fold":1,"repeat":1,"rung":8}	0.098696	0.003	ok	
203	{"family":"lda_shrinkage","fold":2,"repeat":1,"rung":8}	0.123245	0.004	ok	
204	{"family":"lda_shrinkage","fold":3,"repeat":1,"rung":8}	0.055958	0.004	ok	
205	{"family":"lda_shrinkage","fold":0,"repeat":2,"rung":8}	0.120656	0.004	ok	
206	{"family":"lda_shrinkage","fold":1,"repeat":2,"rung":8}	0.033097	0.004	ok	
207	{"family":"lda_shrinkage","fold":2,"repeat":2,"rung":8}	0.060481	0.004	ok	
208	{"family":"lda_shrinkage","fold":3,"repeat":2,"rung":8}	0.017106	0.003	ok	
209	{"family":"lda_shrinkage","fold":0,"repeat":3,"rung":8}	0.002569	0.004	ok	
210	{"family":"lda_shrinkage","fold":1,"repeat":3,"rung":8}	0.044853	0.004	ok	
211	{"family":"lda_shrinkage","fold":2,"repeat":3,"rung":8}	0.132511	0.004	ok	
212	{"family":"lda_shrinkage","fold":3,"repeat":3,"rung":8}	0.166566	0.004	ok	
213	{"family":"lda_shrinkage","fold":0,"repeat":4,"rung":8}	0.036166	0.003	ok	
214	{"family":"lda_shrinkage","fold":1,"repeat":4,"rung":8}	0.007121	0.003	ok	
215	{"family":"lda_shrinkage","fold":2,"repeat":4,"rung":8}	0.022946	0.003	ok	
216	{"family":"lda_shrinkage","fold":3,"repeat":4,"rung":8}	0.086697	0.004	ok	
217	{"family":"lda_shrinkage","fold":0,"repeat":5,"rung":8}	0.008552	0.004	ok	
218	{"family":"lda_shrinkage","fold":1,"repeat":5,"rung":8}	0.068930	0.004	ok	
219	{"family":"lda_shrinkage","fold":2,"repeat":5,"rung":8}	0.098774	0.003	ok	
220	{"family":"lda_shrinkage","fold":3,"repeat":5,"rung":8}	0.010146	0.004	ok	
221	{"family":"lda_shrinkage","fold":0,"repeat":6,"rung":8}	0.008433	0.004	ok	
222	{"family":"lda_shrinkage","fold":1,"repeat":6,"rung":8}	0.049452	0.004	ok	
223	{"family":"lda_shrinkage","fold":2,"repeat":6,"rung":8}	0.003333	0.004	ok	
224	{"family":"lda_shrinkage","fold":3,"repeat":6,"rung":8}	0.100221	0.004	ok	
225	{"family":"lda_shrinkage","fold":0,"repeat":7,"rung":8}	0.049019	0.004	ok	
226	{"family":"lda_shrinkage","fold":1,"repeat":7,"rung":8}	0.019956	0.003	ok	
227	{"family":"lda_shrinkage","fold":2,"repeat":7,"rung":8}	0.069396	0.004	ok	
228	{"family":"lda_shrinkage","fold":3,"repeat":7,"rung":8}	0.062513	0.003	ok	
229	{"family":"lda_shrinkage","fold":0,"repeat":8,"rung":8}	0.012153	0.003	ok	
230	{"family":"lda_shrinkage","fold":1,"repeat":8,"rung":8}	0.090775	0.003	ok	
231	{"family":"lda_shrinkage","fold":2,"repeat":8,"rung":8}	0.054081	0.003	ok	
232	{"family":"lda_shrinkage","fold":3,"repeat":8,"rung":8}	0.103209	0.003	ok	
233	{"family":"lda_shrinkage","fold":0,"repeat":9,"rung":8}	0.170295	0.003	ok	
234	{"family":"lda_shrinkage","fold":1,"repeat":9,"rung":8}	0.120961	0.003	ok	
235	{"family":"lda_shrinkage","fold":2,"repeat":9,"rung":8}	0.118958	0.003	ok	
236	{"family":"lda_shrinkage","fold":3,"repeat":9,"rung":8}	0.002913	0.003	ok	
237	{"family":"lda_shrinkage","fold":0,"repeat":10,"rung":8}	0.100016	0.004	ok	
238	{"family":"lda_shrinkage","fold":1,"repeat":10,"rung":8}	0.023127	0.004	ok	
239	{"family":"lda_shrinkage","fold":2,"repeat":10,"rung":8}	0.007288	0.003	ok	
240	{"family":"lda_shrinkage","fold":3,"repeat":10,"rung":8}	0.138091	0.003	ok	
241	{"family":"qda","fold":0,"repeat":1,"rung":60}	0.047220	0.003	ok	
242	{"family":"qda","fold":1,"repeat":1,"rung":60}	0.037851	0.003	ok	
243	{"family":"qda","fold":2,"repeat":1,"rung":60}	0.025482	0.003	ok	
244	{"family":"qda","fold":3,"repeat":1,"rung":60}	0.040858	0.003	ok	
245	{"family":"qda","fold":0,"repeat":2,"rung":60}	0.072189	0.003	ok	
246	{"family":"qda","fold":1,"repeat":2,"rung":60}	0.014825	0.003	ok	
247	{"family":"qda","fold":2,"repeat":2,"rung":60}	0.036869	0.003	ok	
248	{"family":"qda","fold":3,"repeat":2,"rung":60}	0.027826	0.003	ok	
249	{"family":"qda","fold":0,"repeat":3,"rung":60}	0.024094	0.003	ok	
250	{"family":"qda","fold":1,"repeat":3,"rung":60}	0.036434	0.003	ok	
251	{"family":"qda","fold":2,"repeat":3,"rung":60}	0.041773	0.003	ok	
252	{"family":"qda","fold":3,"repeat":3,"rung":60}	0.055154	0.003	ok	
253	{"family":"qda","fold":0,"repeat":4,"rung":60}	0.062146	0.004	ok	
254	{"family":"qda","fold":1,"repeat":4,"rung":60}	0.022671	0.003	ok	
255	{"family":"qda","fold":2,"repeat":4,"rung":60}	0.039766	0.003	ok	
256	{"family":"qda","fold":3,"repeat":4,"rung":60}	0.032406	0.003	ok	
257	{"family":"qda","fold":0,"repeat":5,"rung":60}	0.011913	0.003	ok	
258	{"family":"qda","fold":1,"repeat":5,"rung":60}	0.039533	0.003	ok	
259	{"family":"qda","fold":2,"repeat":5,"rung":60}	0.061637	0.003	ok	
260	{"family":"qda","fold":3,"repeat":5,"rung":60}	0.039697	0.003	ok	
261	{"family":"qda","fold":0,"repeat":6,"rung":60}	0.018662	0.003	ok	
262	{"family":"qda","fold":1,"repeat":6,"rung":60}	0.055041	0.003	ok	
263	{"family":"qda","fold":2,"repeat":6,"rung":60}	0.037321	0.003	ok	
264	{"family":"qda","fold":3,"repeat":6,"rung":60}	0.053202	0.003	ok	
265	{"family":"qda","fold":0,"repeat":7,"rung":60}	0.060339	0.003	ok	
