trial	params_json	primary_metric	wall_seconds	status	error
180	{"boot_idx":180}	0.000000	0.001	ok	
181	{"boot_idx":181}	0.000000	0.001	ok	
182	{"boot_idx":182}	0.000000	0.001	ok	
183	{"boot_idx":183}	0.000000	0.001	ok	
184	{"boot_idx":184}	0.000000	0.001	ok	
185	{"boot_idx":185}	0.000000	0.001	ok	
186	{"boot_idx":186}	0.000000	0.001	ok	
187	{"boot_idx":187}	0.000000	0.001	ok	
188	{"boot_idx":188}	0.000000	0.001	ok	
189	{"boot_idx":189}	0.000000	0.001	ok	
190	{"boot_idx":190}	0.000000	0.001	ok	
191	{"boot_idx":191}	0.000000	0.001	ok	
192	{"boot_idx":192}	0.000000	0.001	ok	
193	{"boot_idx":193}	0.000000	0.001	ok	
194	{"boot_idx":194}	0.000000	0.001	ok	
195	{"boot_idx":195}	0.000000	0.001	ok	
196	{"boot_idx":196}	0.000000	0.001	ok	
197	{"boot_idx":197}	0.000000	0.001	ok	
198	{"boot_idx":198}	0.000000	0.001	ok	
199	{"boot_idx":199}	0.000000	0.001	ok	
200	{"boot_idx":200}	0.000000	0.001	ok	
201	{"boot_idx":201}	0.000000	0.001	ok	
202	{"boot_idx":202}	0.000000	0.001	ok	
203	{"boot_idx":203}	0.000000	0.001	ok	
204	{"boot_idx":204}	0.000000	0.001	ok	
205	{"boot_idx":205}	0.000000	0.001	ok	
206	{"boot_idx":206}	0.000000	0.001	ok	
207	{"boot_idx":207}	0.000000	0.001	ok	
208	{"boot_idx":208}	0.000000	0.001	ok	
209	{"boot_idx":209}	0.000000	0.001	ok	
210	{"boot_idx":210}	0.000000	0.001	ok	
211	{"boot_idx":211}	0.000000	0.001	ok	
212	{"boot_idx":212}	0.000000	0.001	ok	
213	{"boot_idx":213}	0.000000	0.001	ok	
214	{"boot_idx":214}	0.000000	0.001	ok	
215	{"boot_idx":215}	0.000000	0.001	ok	
216	{"boot_idx":216}	0.000000	0.001	ok	
217	{"boot_idx":217}	0.000000	0.001	ok	
218	{"boot_idx":218}	0.000000	0.001	ok	
219	{"boot_idx":219}	0.000000	0.001	ok	
220	{"boot_idx":220}	0.000000	0.001	ok	
221	{"boot_idx":221}	0.000000	0.001	ok	
222	{"boot_idx":222}	0.000000	0.001	ok	
223	{"boot_idx":223}	0.000000	0.001	ok	
224	{"boot_idx":224}	0.000000	0.001	ok	
225	{"boot_idx":225}	0.000000	0.001	ok	
226	{"boot_idx":226}	0.000000	0.001	ok	
227	{"boot_idx":227}	0.000000	0.001	ok	
228	{"boot_idx":228}	0.000000	0.001	ok	
229	{"boot_idx":229}	0.000000	0.001	ok	
230	{"boot_idx":230}	0.000000	0.001	ok	
231	{"boot_idx":231}	0.000000	0.001	ok	
232	{"boot_idx":232}	0.000000	0.001	ok	
233	{"boot_idx":233}	0.000000	0.001	ok	
234	{"boot_idx":234}	0.000000	0.001	ok	
235	{"boot_idx":235}	0.000000	0.001	ok	
236	{"boot_idx":236}	0.000000	0.001	ok	
237	{"boot_idx":237}	0.000000	0.001	ok	
238	{"boot_idx":238}	0.000000	0.001	ok	
239	{"boot_idx":239}	-0.000000	0.001	ok	
240	{"boot_idx":240}	0.000000	0.001	ok	
241	{"boot_idx":241}	0.000000	0.001	ok	
