trial	params_json	primary_metric	wall_seconds	status	error
158	{"family":"qda","fold":1,"repeat":10,"rung":20}	0.107093	0.001	ok	
159	{"family":"qda","fold":2,"repeat":10,"rung":20}	0.025330	0.001	ok	
160	{"family":"qda","fold":3,"repeat":10,"rung":20}	0.031682	0.001	ok	
161	{"family":"qda","fold":0,"repeat":1,"rung":12}	0.037648	0.001	ok	
162	{"family":"qda","fold":1,"repeat":1,"rung":12}	0.015496	0.001	ok	
163	{"family":"qda","fold":2,"repeat":1,"rung":12}	0.090311	0.001	ok	
164	{"family":"qda","fold":3,"repeat":1,"rung":12}	0.055231	0.001	ok	
165	{"family":"qda","fold":0,"repeat":2,"rung":12}	0.089317	0.001	ok	
166	{"family":"qda","fold":1,"repeat":2,"rung":12}	0.011218	0.001	ok	
167	{"family":"qda","fold":2,"repeat":2,"rung":12}	0.015864	0.001	ok	
168	{"family":"qda","fold":3,"repeat":2,"rung":12}	0.062084	0.001	ok	
169	{"family":"qda","fold":0,"repeat":3,"rung":12}	0.021894	0.001	ok	
170	{"family":"qda","fold":1,"repeat":3,"rung":12}	0.058107	0.001	ok	
171	{"family":"qda","fold":2,"repeat":3,"rung":12}	0.038199	0.001	ok	
172	{"family":"qda","fold":3,"repeat":3,"rung":12}	0.015812	0.001	ok	
173	{"family":"qda","fold":0,"repeat":4,"rung":12}	0.032713	0.001	ok	
174	{"family":"qda","fold":1,"repeat":4,"rung":12}	0.010418	0.001	ok	
175	{"family":"qda","fold":2,"repeat":4,"rung":12}	0.059957	0.001	ok	
176	{"family":"qda","fold":3,"repeat":4,"rung":12}	0.056767	0.001	ok	
177	{"family":"qda","fold":0,"repeat":5,"rung":12}	0.037113	0.001	ok	
178	{"family":"qda","fold":1,"repeat":5,"rung":12}	0.024259	0.001	ok	
179	{"family":"qda","fold":2,"repeat":5,"rung":12}	0.035987	0.001	ok	
180	{"family":"qda","fold":3,"repeat":5,"rung":12}	0.016823	0.001	ok	
181	{"family":"qda","fold":0,"repeat":6,"rung":12}	0.072687	0.001	ok	
182	{"family":"qda","fold":1,"repeat":6,"rung":12}	0.155136	0.001	ok	
183	{"family":"qda","fold":2,"repeat":6,"rung":12}	0.024057	0.001	ok	
184	{"family":"qda","fold":3,"repeat":6,"rung":12}	0.011383	0.001	ok	
185	{"family":"qda","fold":0,"repeat":7,"rung":12}	0.018445	0.001	ok	
186	{"family":"qda","fold":1,"repeat":7,"rung":12}	0.026176	0.001	ok	
187	{"family":"qda","fold":2,"repeat":7,"rung":12}	0.068740	0.001	ok	
188	{"family":"qda","fold":3,"repeat":7,"rung":12}	0.010697	0.001	ok	
189	{"family":"qda","fold":0,"repeat":8,"rung":12}	0.034431	0.001	ok	
190	{"family":"qda","fold":1,"repeat":8,"rung":12}	0.062797	0.001	ok	
191	{"family":"qda","fold":2,"repeat":8,"rung":12}	0.048343	0.001	ok	
192	{"family":"qda","fold":3,"repeat":8,"rung":12}	0.103094	0.001	ok	
193	{"family":"qda","fold":0,"repeat":9,"rung":12}	0.128619	0.001	ok	
194	{"family":"qda","fold":1,"repeat":9,"rung":12}	0.011694	0.001	ok	
195	{"family":"qda","fold":2,"repeat":9,"rung":12}	0.030771	0.001	ok	
196	{"family":"qda","fold":3,"repeat":9,"rung":12}	0.026884	0.001	ok	
197	{"family":"qda","fold":0,"repeat":10,"rung":12}	0.036980	0.001	ok	
