trial	params_json	primary_metric	wall_seconds	status	error
128	{"family":"anchor_lda4","fold":3,"repeat":2,"rung":20}	0.095180	0.001	ok	
129	{"family":"anchor_lda4","fold":0,"repeat":3,"rung":20}	0.005047	0.001	ok	
130	{"family":"anchor_lda4","fold":1,"repeat":3,"rung":20}	0.015315	0.001	ok	
131	{"family":"anchor_lda4","fold":2,"repeat":3,"rung":20}	0.001662	0.001	ok	
132	{"family":"anchor_lda4","fold":3,"repeat":3,"rung":20}	0.000155	0.001	ok	
133	{"family":"anchor_lda4","fold":0,"repeat":4,"rung":20}	0.025709	0.001	ok	
134	{"family":"anchor_lda4","fold":1,"repeat":4,"rung":20}	0.016441	0.001	ok	
135	{"family":"anchor_lda4","fold":2,"repeat":4,"rung":20}	0.002361	0.001	ok	
136	{"family":"anchor_lda4","fold":3,"repeat":4,"rung":20}	0.071044	0.001	ok	
137	{"family":"anchor_lda4","fold":0,"repeat":5,"rung":20}	0.003587	0.001	ok	
138	{"family":"anchor_lda4","fold":1,"repeat":5,"rung":20}	0.017956	0.001	ok	
139	{"family":"anchor_lda4","fold":2,"repeat":5,"rung":20}	0.057445	0.001	ok	
140	{"family":"anchor_lda4","fold":3,"repeat":5,"rung":20}	0.007459	0.001	ok	
141	{"family":"anchor_lda4","fold":0,"repeat":6,"rung":20}	0.003704	0.001	ok	
142	{"family":"anchor_lda4","fold":1,"repeat":6,"rung":20}	0.029999	0.001	ok	
143	{"family":"anchor_lda4","fold":2,"repeat":6,"rung":20}	0.003797	0.001	ok	
144	{"family":"anchor_lda4","fold":3,"repeat":6,"rung":20}	0.015627	0.001	ok	
145	{"family":"anchor_lda4","fold":0,"repeat":7,"rung":20}	0.004203	0.001	ok	
146	{"family":"anchor_lda4","fold":1,"repeat":7,"rung":20}	0.006621	0.001	ok	
147	{"family":"anchor_lda4","fold":2,"repeat":7,"rung":20}	0.120929	0.001	ok	
148	{"family":"anchor_lda4","fold":3,"repeat":7,"rung":20}	0.030072	0.001	ok	
149	{"family":"anchor_lda4","fold":0,"repeat":8,"rung":20}	0.025253	0.001	ok	
150	{"family":"anchor_lda4","fold":1,"repeat":8,"rung":20}	0.003543	0.001	ok	
151	{"family":"anchor_lda4","fold":2,"repeat":8,"rung":20}	0.034391	0.001	ok	
152	{"family":"anchor_lda4","fold":3,"repeat":8,"rung":20}	0.087396	0.001	ok	
153	{"family":"anchor_lda4","fold":0,"repeat":9,"rung":20}	0.013846	0.014	ok	
154	{"family":"anchor_lda4","fold":1,"repeat":9,"rung":20}	0.000145	0.001	ok	
155	{"family":"anchor_lda4","fold":2,"repeat":9,"rung":20}	0.017847	0.001	ok	
156	{"family":"anchor_lda4","fold":3,"repeat":9,"rung":20}	0.002300	0.001	ok	
157	{"family":"anchor_lda4","fold":0,"repeat":10,"rung":20}	0.052981	0.001	ok	
158	{"family":"anchor_lda4","fold":1,"repeat":10,"rung":20}	0.074008	0.001	ok	
159	{"family":"anchor_lda4","fold":2,"repeat":10,"rung":20}	0.047187	0.001	ok	
160	{"family":"anchor_lda4","fold":3,"repeat":10,"rung":20}	0.049652	0.001	ok	
161	{"family":"anchor_lda4","fold":0,"repeat":1,"rung":12}	0.041347	0.001	ok	
162	{"family":"anchor_lda4","fold":1,"repeat":1,"rung":12}	0.020804	0.001	ok	
163	{"family":"anchor_lda4","fold":2,"repeat":1,"rung":12}	0.030396	0.001	ok	
164	{"family":"anchor_lda4","fold":3,"repeat":1,"rung":12}	0.052629	0.001	ok	
165	{"family":"anchor_lda4","fold":0,"repeat":2,"rung":12}	0.056996	0.001	ok	
166	{"family":"anchor_lda4","fold":1,"repeat":2,"rung":12}	0.000059	0.001	ok	
167	{"family":"anchor_lda4","fold":2,"repeat":2,"rung":12}	0.188774	0.001	ok	
168	{"family":"anchor_lda4","fold":3,"repeat":2,"rung":12}	0.052335	0.001	ok	
169	{"family":"anchor_lda4","fold":0,"repeat":3,"rung":12}	0.013902	0.001	ok	
170	{"family":"anchor_lda4","fold":1,"repeat":3,"rung":12}	0.048033	0.001	ok	
171	{"family":"anchor_lda4","fold":2,"repeat":3,"rung":12}	0.001498	0.001	ok	
172	{"family":"anchor_lda4","fold":3,"repeat":3,"rung":12}	0.002007	0.001	ok	
173	{"family":"anchor_lda4","fold":0,"repeat":4,"rung":12}	0.050373	0.001	ok	
174	{"family":"anchor_lda4","fold":1,"repeat":4,"rung":12}	0.072199	0.001	ok	
175	{"family":"anchor_lda4","fold":2,"repeat":4,"rung":12}	0.003680	0.001	ok	
176	{"family":"anchor_lda4","fold":3,"repeat":4,"rung":12}	0.108866	0.001	ok	
177	{"family":"anchor_lda4","fold":0,"repeat":5,"rung":12}	0.011960	0.001	ok	
178	{"family":"anchor_lda4","fold":1,"repeat":5,"rung":12}	0.277099	0.001	ok	
179	{"family":"anchor_lda4","fold":2,"repeat":5,"rung":12}	0.068127	0.001	ok	
180	{"family":"anchor_lda4","fold":3,"repeat":5,"rung":12}	0.052627	0.001	ok	
181	{"family":"anchor_lda4","fold":0,"repeat":6,"rung":12}	0.196643	0.001	ok	
182	{"family":"anchor_lda4","fold":1,"repeat":6,"rung":12}	0.028749	0.001	ok	
183	{"family":"anchor_lda4","fold":2,"repeat":6,"rung":12}	0.010471	0.001	ok	
184	{"family":"anchor_lda4","fold":3,"repeat":6,"rung":12}	0.000273	0.001	ok	
185	{"family":"anchor_lda4","fold":0,"repeat":7,"rung":12}	0.000013	0.001	ok	
186	{"family":"anchor_lda4","fold":1,"repeat":7,"rung":12}	0.000001	0.001	ok	
187	{"family":"anchor_lda4","fold":2,"repeat":7,"rung":12}	0.190049	0.001	ok	
